ISSN,PMID,DOI,Available on ScienceDirect,Available on PubMed Central,Available on LibGen
0161-2840,36049183,10.1080/01612840.2022.2115594,False,None,None
0161-2840,36041121,10.1080/01612840.2022.2108529,False,None,None
0161-2840,35994049,10.1080/01612840.2022.2113940,False,None,None
0161-2840,35984676,10.1080/01612840.2022.2110429,False,None,None
0161-2840,35980786,10.1080/01612840.2022.2101079,False,None,None
0161-2840,35930424,10.1080/01612840.2022.2108948,False,None,None
0161-2840,35930417,10.1080/01612840.2022.2106525,False,None,None
0161-2840,35913791,10.1080/01612840.2022.2095472,False,None,None
0161-2840,35895900,10.1080/01612840.2022.2095471,False,None,None
0161-2840,35849744,10.1080/01612840.2022.2100949,False,None,None
0161-2840,35849544,10.1080/01612840.2022.2089788,False,None,None
0161-2840,35839118,10.1080/01612840.2022.2099494,False,PMC9709771,None
0161-2840,35724399,10.1080/01612840.2022.2087012,False,None,None
0161-2840,35708980,10.1080/01612840.2022.2085349,False,None,None
0161-2840,35687093,10.1080/01612840.2022.2085453,False,None,None
0161-2840,35666683,10.1080/01612840.2022.2082224,False,None,None
0161-2840,35658731,10.1080/01612840.2022.2081391,False,None,None
0161-2840,35311598,10.1080/01612840.2022.2051989,False,None,None
0161-2840,35119979,10.1080/01612840.2022.2029103,False,None,None
0161-2840,35104195,10.1080/01612840.2021.2024309,False,None,None
0161-2840,35104188,10.1080/01612840.2021.2023715,False,None,None
0161-2840,35025691,10.1080/01612840.2021.2009605,False,None,None
N/A,37524535,10.1212/WNL.0000000000207623,False,None,None
N/A,37524869,10.1038/s12276-023-01049-2,False,None,None
N/A,37524866,10.1038/s12276-023-01045-6,False,None,None
N/A,37523266,10.1021/acs.jproteome.3c00130,False,None,None
N/A,37522114,10.3389/fendo.2023.1210995,False,PMC10381025,None
N/A,37521243,10.4162/nrp.2023.17.4.826,False,PMC10375323,None
N/A,37520131,10.3389/fnagi.2023.1126587,False,PMC10373584,None
N/A,37519296,10.3389/fcell.2023.1172385,False,PMC10375497,None
N/A,37515661,10.1007/s12022-023-09778-w,False,None,None
N/A,37515591,10.1093/gbe/evad139,False,PMC10402869,None
N/A,37515175,10.3390/v15071488,False,PMC10384943,None
N/A,37513959,10.3390/ph16071048,False,PMC10383626,None
N/A,37513461,10.3390/molecules28145589,False,PMC10383869,None
N/A,37512083,10.3390/medicina59071272,False,PMC10384888,None
N/A,37504416,10.3390/gels9070537,False,PMC10379969,None
N/A,37503759,10.3892/ijmm.2023.5287,False,None,None
N/A,37499929,10.1016/j.bbadis.2023.166816,True,None,None
N/A,37499281,10.1016/j.psychres.2023.115370,True,None,None
N/A,37496103,10.1186/s41043-023-00421-2,False,PMC10373332,None
N/A,37496050,10.1186/s12933-023-01911-7,False,PMC10373410,None
N/A,37494797,10.1016/j.jhazmat.2023.132112,True,None,None
N/A,37489080,10.4166/kjg.2023.058,False,None,None
N/A,37484074,10.3389/fpsyg.2023.1171352,False,PMC10361764,None
N/A,37483499,10.3389/fonc.2023.1186012,False,PMC10359478,None
N/A,37480676,10.1016/j.psychres.2023.115354,True,None,None
N/A,37479736,10.1038/s41598-023-38714-5,False,PMC10361977,None
N/A,37478279,10.1097/MD.0000000000034340,False,None,None
N/A,37477625,10.1002/chem.202301906,False,None,None
N/A,37476821,10.3389/fvets.2023.1237186,False,PMC10354360,None
N/A,37474337,10.1021/acsami.3c06004,False,None,None
N/A,37469871,10.3389/fphar.2023.1203033,False,PMC10352808,None
N/A,37469741,10.12998/wjcc.v11.i19.4692,False,PMC10353504,None
N/A,37469713,10.47936/encephalitis.2022.00059,False,PMC10295820,None
N/A,37468918,10.1186/s13287-023-03410-8,False,PMC10357744,None
N/A,37467475,10.1093/ehjci/jead177,False,None,None
N/A,37464958,10.1111/ddg.15141,False,None,None
N/A,37463686,10.3346/jkms.2023.38.e213,False,PMC10353916,None
N/A,37459839,10.1159/000530738,False,None,None
N/A,37459568,10.1021/acs.analchem.3c00460,False,PMC10401496,None
N/A,37459275,10.1021/acs.orglett.3c02000,False,None,None
N/A,37458262,10.1111/php.13831,False,None,None
N/A,37455932,10.3389/fnagi.2023.1178324,False,PMC10338869,None
N/A,37455503,10.3988/jcn.2022.0358,False,None,None
N/A,37452740,10.1021/acsami.3c04703,False,None,None
N/A,37450256,10.1007/s11845-023-03459-7,False,None,None
N/A,37450180,10.1007/s11356-023-28522-9,False,None,None
N/A,37448162,10.1097/BOT.0000000000002657,False,None,None
N/A,37446296,10.3390/ijms241311119,False,PMC10342648,None
N/A,37444526,10.3390/cancers15133416,False,PMC10340407,None
N/A,37441700,10.3389/fcvm.2023.1193971,False,PMC10333578,None
N/A,37440899,10.5152/alphapsychiatry.2023.221055,False,PMC10334552,None
N/A,37439954,10.1007/s12602-023-10121-2,False,None,None
N/A,37438481,10.1007/s00464-023-10194-8,False,None,None
N/A,37438048,10.1136/bmjresp-2023-001698,False,PMC10347506,None
N/A,37436988,10.1126/sciadv.adg5175,False,PMC10337910,None
N/A,37436520,10.1007/s00431-023-05075-0,False,None,None
N/A,37435039,10.4084/MJHID.2023.039,False,PMC10332348,None
N/A,37434512,10.1080/14670100.2023.2233191,False,None,None
N/A,37433915,10.1007/s00464-023-10259-8,False,None,None
N/A,37432843,10.1021/acs.jpcb.3c02917,False,PMC10364809,None
N/A,37430575,10.3390/s23104662,False,PMC10222796,None
N/A,37429506,10.1016/j.jbc.2023.104975,True,PMC10413283,None
N/A,37429449,10.1016/j.etap.2023.104212,True,None,None
N/A,37427592,10.1172/jci.insight.166137,False,PMC10371335,None
N/A,37426449,None,False,PMC10327245,None
N/A,37425221,10.1016/j.pacs.2023.100520,True,PMC10329181,None
N/A,37424453,10.1177/01461672231182852,False,None,None
N/A,37424241,10.3967/bes2023.059,True,None,None
N/A,37421635,10.1080/02770903.2023.2234994,False,None,None
N/A,37419570,10.1016/j.mayocp.2023.02.004,True,None,None
N/A,37419488,10.4088/PCC.22m03461,False,None,None
N/A,37417259,10.5056/jnm22121,False,PMC10334199,None
N/A,37415201,10.1186/s12967-023-04316-y,False,PMC10327136,None
N/A,37414176,10.1016/j.scitotenv.2023.165336,True,None,None
N/A,37409718,10.20960/nh.04521,False,None,None
N/A,37409367,10.30773/pi.2023.0017,False,PMC10397775,None
N/A,37406393,10.1016/j.animal.2023.100882,True,None,None
N/A,37405796,10.1167/tvst.12.7.5,False,PMC10327964,None
N/A,37403201,10.1111/jan.15774,False,None,None
N/A,37403175,10.1186/s13019-023-02324-z,False,PMC10318719,None
N/A,37398286,10.1101/2023.06.13.544682,False,PMC10312661,None
N/A,37393505,10.3233/JAD-230339,False,None,None
N/A,37391000,10.1016/j.ijbiomac.2023.125602,True,None,None
N/A,37390765,10.1016/j.chroma.2023.464170,True,None,None
N/A,37384307,10.3389/fped.2023.1155921,False,PMC10294267,None
N/A,37384034,10.17998/jlc.2023.03.03,False,PMC10202240,None
N/A,37382738,10.1186/s11671-023-03831-7,False,PMC10214906,None
N/A,37378321,10.1016/j.isci.2023.106926,True,PMC10291469,None
N/A,37376815,10.1080/00140139.2023.2226849,False,None,None
N/A,37370846,10.3390/cancers15123236,False,PMC10296897,None
N/A,37367759,10.3390/membranes13060555,False,PMC10304108,None
N/A,37366851,10.3390/biomimetics8020256,False,PMC10296592,None
N/A,37366754,10.3390/bs13060502,False,PMC10294934,None
N/A,37364759,10.1016/j.fct.2023.113912,True,None,None
N/A,37364757,10.1016/j.fct.2023.113916,True,None,None
N/A,37364389,10.1016/j.bbrc.2023.05.016,True,None,None
N/A,37358992,10.3389/fmed.2023.1193514,False,PMC10289197,None
N/A,37357654,10.1111/srt.13397,False,PMC10264749,None
N/A,37354925,10.1016/j.amepre.2023.06.013,True,None,None
N/A,37353888,10.1111/ajd.14118,False,None,None
N/A,37352348,10.1126/sciadv.adg2067,False,PMC10289663,None
N/A,37352198,10.1371/journal.pone.0286456,False,PMC10289443,None
N/A,37351966,10.21873/anticanres.16462,False,None,None
N/A,37351789,10.1007/s42770-023-01032-z,False,None,None
N/A,37351626,10.1080/19490976.2023.2226915,False,PMC10291941,None
N/A,37350519,10.4166/kjg.2023.006,False,None,None
N/A,37348679,10.1016/j.jconrel.2023.06.024,True,None,None
N/A,37345460,10.1002/ana.26725,False,None,None
N/A,37345051,10.3390/cancers15102714,False,PMC10216571,None
N/A,37343713,10.1016/j.fct.2023.113905,True,None,None
N/A,37342095,10.1177/20552076231181473,False,PMC10278410,None
N/A,37340596,10.1002/advs.202300383,False,None,None
N/A,37340035,10.1038/s41598-023-36981-w,False,PMC10281944,None
N/A,37336525,10.5051/jpis.2300100005,False,PMC10315253,None
N/A,37336386,10.1016/j.fct.2023.113899,True,None,None
N/A,37336024,10.1016/j.ijfoodmicro.2023.110294,True,None,None
N/A,37336010,10.1016/j.bioadv.2023.213523,True,None,None
N/A,37334681,10.1080/08880018.2023.2201264,False,None,None
N/A,37334512,10.3904/kjim.2022.375,False,PMC10338250,None
N/A,37332980,10.1016/j.heliyon.2023.e16945,True,PMC10272483,None
N/A,37331095,10.1016/j.cyto.2023.156271,True,None,None
N/A,37330048,10.1016/j.jmoldx.2023.05.003,True,None,None
N/A,37326684,10.1007/s11250-023-03650-z,False,None,None
N/A,37325056,10.7150/jca.84407,False,PMC10266254,None
N/A,37324996,10.3348/jksr.2022.0104,False,PMC10265225,None
N/A,37322603,10.1002/cbf.3824,False,None,None
N/A,37318994,10.1093/qjmed/hcad134,False,None,None
N/A,37318682,10.1007/s12098-023-04714-6,False,None,None
N/A,37317084,10.3390/microorganisms11051110,False,PMC10224382,None
N/A,37316608,10.1038/s41598-023-36700-5,False,PMC10267200,None
N/A,37315614,10.1016/j.scitotenv.2023.164263,True,None,None
N/A,37314498,10.1097/TP.0000000000004594,False,None,None
N/A,37313670,10.4266/acc.2023.00556,False,PMC10265422,None
N/A,37313665,10.4266/acc.2022.01438,False,PMC10265415,None
N/A,37313406,10.3389/fimmu.2023.1173952,False,PMC10258324,None
N/A,37312413,10.4097/kja.23217,False,None,None
N/A,37311357,10.1016/j.intimp.2023.110469,True,None,None
N/A,37309698,10.3346/jkms.2023.38.e179,False,PMC10261710,None
N/A,37304021,10.3389/fnins.2023.1106570,False,PMC10250613,None
N/A,37303037,10.1186/s13054-023-04515-5,False,PMC10257805,None
N/A,37301529,10.1016/j.steroids.2023.109257,True,None,None
N/A,37298704,10.3390/ijms24119753,False,PMC10253410,None
N/A,37297511,10.3390/foods12112267,False,PMC10252426,None
N/A,37294374,10.1007/s10143-023-02046-9,False,None,None
N/A,37290785,10.1071/RD23026,False,None,None
N/A,37289997,10.1021/acsami.3c04852,False,None,None
N/A,37289614,10.1109/TNSRE.2023.3281410,False,None,None
N/A,37285306,10.1039/d3fo00503h,False,None,None
N/A,37284230,10.3389/fspor.2023.1181414,False,PMC10239829,None
N/A,37280759,10.5213/inj.2346092.046,False,PMC10263161,None
N/A,37280531,10.1186/s12883-023-03268-6,False,PMC10242800,None
N/A,37277963,10.1021/jacs.3c01532,False,None,None
N/A,37271544,10.4012/dmj.2022-181,False,None,None
N/A,37271043,10.1016/j.mcpro.2023.100570,True,PMC10251145,None
N/A,37268086,10.1016/j.fct.2023.113859,True,None,None
N/A,37266608,10.1097/MD.0000000000034000,False,PMC10238026,None
N/A,37266490,10.1039/d3ra01809a,False,PMC10230512,None
N/A,37266438,10.3389/fimmu.2023.1206683,False,PMC10231678,None
N/A,37266119,10.4162/nrp.2023.17.3.529,False,PMC10232197,None
N/A,37265708,10.3389/fendo.2023.1184013,False,PMC10230048,None
N/A,37265705,10.3389/fendo.2023.1163696,False,PMC10231034,None
N/A,37261524,10.1007/s00432-023-04932-7,False,None,None
N/A,37261403,10.1021/acs.jafc.3c00924,False,None,None
N/A,37257823,10.1016/j.modpat.2023.100224,True,None,None
N/A,37257634,10.1016/j.fct.2023.113853,True,None,None
N/A,37256107,10.3389/fcimb.2023.1192512,False,PMC10225538,None
N/A,37253112,10.1158/0008-5472.CAN-22-2319,False,PMC10390864,None
N/A,37252273,10.1016/j.jgr.2022.11.002,True,PMC10214294,None
N/A,37248688,10.30773/pi.2022.0353,False,PMC10307913,None
N/A,37248033,10.1136/jmg-2023-109233,False,None,None
N/A,37245297,10.1016/j.intimp.2023.110315,True,None,None
N/A,37240878,10.3390/jpm13050708,False,PMC10219353,None
N/A,37238921,10.3390/biomedicines11051250,False,PMC10215566,None
N/A,37238268,10.3390/diagnostics13101784,False,PMC10217707,None
N/A,37237487,10.3390/biology12050673,False,PMC10215492,None
N/A,37226962,10.1021/acsami.3c04230,False,None,None
N/A,37226451,10.1177/03331024231178218,False,None,None
N/A,37221781,10.1364/OL.477463,False,None,None
N/A,37219627,10.1007/s00431-023-05022-z,False,None,None
N/A,37219134,10.1364/OL.475087,False,None,None
N/A,37218652,10.1093/cercor/bhad176,False,PMC10350841,None
N/A,37217067,10.1016/j.fct.2023.113833,True,None,None
N/A,37212535,10.1021/acsnano.3c00277,False,None,None
N/A,37211337,10.1016/j.brs.2023.05.014,True,None,None
N/A,37209659,10.1016/j.marpolbul.2023.114978,True,None,None
N/A,37209542,10.1016/j.biomaterials.2023.122159,True,None,None
N/A,37207525,10.1016/j.jmbbm.2023.105878,True,None,None
N/A,37207188,10.3389/fcimb.2023.1128000,False,PMC10189107,None
N/A,37206105,10.3389/fcvm.2023.1137778,False,PMC10189060,None
N/A,37203597,10.1111/odi.14616,False,None,None
N/A,37201516,10.1088/1478-3975/acd6cd,False,None,None
N/A,37196864,10.1016/j.arr.2023.101955,True,None,None
N/A,37196735,10.1016/j.brainresbull.2023.110669,True,None,None
N/A,37194048,10.1186/s13005-023-00360-7,False,PMC10186793,None
N/A,37194013,10.1186/s13000-023-01356-2,False,PMC10186768,None
N/A,37193817,10.1038/s41598-023-35020-y,False,PMC10188438,None
N/A,37193792,10.1007/s11356-023-26915-4,False,PMC10287787,None
N/A,37187585,10.3389/fped.2023.1028901,False,PMC10175777,None
N/A,37186216,10.1111/os.13744,False,PMC10235186,None
N/A,37185941,10.1038/s41598-023-33906-5,False,PMC10130023,None
N/A,37179200,10.1016/j.intimp.2023.110283,True,None,None
N/A,37178404,10.1111/jdv.19195,False,None,None
N/A,37174115,10.3390/cancers15092650,False,PMC10177366,None
N/A,37172021,10.1097/SLE.0000000000001179,False,None,None
N/A,37171909,10.9778/cmajo.20220095,True,PMC10139081,None
N/A,37171359,10.1097/MD.0000000000033647,False,PMC10174364,None
N/A,37170461,10.3347/PHD.22165,False,PMC10230652,None
N/A,37169112,10.1016/j.fsi.2023.108807,True,PMC10167778,None
N/A,37166312,10.1128/spectrum.00705-23,False,PMC10269639,None
N/A,37164080,10.1016/j.scitotenv.2023.163977,True,None,None
N/A,37163868,10.1016/j.jplph.2023.153995,True,None,None
N/A,37163531,10.1371/journal.pone.0284846,False,PMC10171618,None
N/A,37163184,10.12965/jer.2346046.023,False,PMC10164527,None
N/A,37163116,10.1101/2023.04.26.538373,False,PMC10168309,None
N/A,37160934,10.1038/s41598-023-34180-1,False,PMC10170141,None
N/A,37151249,10.4103/ijd.ijd_41_23,False,PMC10162767,None
N/A,37150746,10.1002/asia.202300292,False,None,None
N/A,37149642,10.1186/s12887-023-03941-2,False,PMC10163685,None
N/A,37149548,10.1245/s10434-023-13414-6,False,None,None
N/A,37144890,10.1097/AUD.0000000000001357,False,None,None
N/A,37143691,10.3389/fnagi.2023.1160536,False,PMC10151714,None
N/A,37143677,10.3389/fimmu.2023.1096565,False,PMC10152063,None
N/A,37143500,10.3389/fvets.2023.1153903,False,PMC10151682,None
N/A,37143079,10.1186/s12964-023-01054-y,False,PMC10161652,None
N/A,37141069,10.1109/TNSRE.2023.3272887,False,None,None
N/A,37128875,10.3346/jkms.2023.38.e131,False,PMC10151617,None
N/A,37128675,10.1111/pan.14689,False,None,None
N/A,37127775,10.1038/s41388-023-02699-2,False,None,None
N/A,37126053,10.1037/pspa0000342,False,None,None
N/A,37123309,10.12998/wjcc.v11.i11.2405,False,PMC10130985,None
N/A,37122866,10.3389/fbioe.2023.1178680,False,PMC10133563,None
N/A,37122289,10.3389/fneur.2023.1153193,False,PMC10140586,None
N/A,37120707,10.1142/S0219720023500063,False,None,None
N/A,37119158,10.2166/wst.2023.104,False,None,None
N/A,37116775,10.1016/j.fct.2023.113797,True,None,None
N/A,37116125,10.1002/smll.202301609,False,None,None
N/A,37110707,10.3390/molecules28083473,False,PMC10140968,None
N/A,37108210,10.3390/ijms24087044,False,PMC10139093,None
N/A,37105560,10.15283/ijsc23001,False,PMC10226865,None
N/A,37103627,10.1007/s00122-023-04359-1,False,None,None
N/A,37101187,10.1186/s12885-023-10846-x,False,PMC10131419,None
N/A,37100763,10.4014/jmb.2302.02003,False,PMC10394328,None
N/A,37097647,10.21873/anticanres.16352,False,None,None
N/A,37095100,10.1038/s41467-023-38122-3,False,PMC10125959,None
N/A,37089919,10.3389/fphar.2023.1162036,False,PMC10117688,None
N/A,37088960,10.1111/ajco.13957,False,None,None
N/A,37088236,10.1016/j.jep.2023.116527,True,None,None
N/A,37088126,10.1016/j.fct.2023.113789,True,None,None
N/A,37086814,10.1016/j.fct.2023.113794,True,None,None
N/A,37085043,10.1016/j.micinf.2023.105139,True,None,None
N/A,37084954,10.1016/j.gpb.2023.04.002,True,None,None
N/A,37083698,10.1093/jas/skad115,False,None,None
N/A,37081604,10.3201/eid2905.221359,False,PMC10124666,None
N/A,37079558,10.1371/journal.pone.0281834,False,PMC10118179,None
N/A,37076933,10.1002/advs.202300816,False,PMC10265106,None
N/A,37076778,10.1111/crj.13617,False,PMC10265172,None
N/A,37072632,10.1007/s12602-023-10071-9,False,None,None
N/A,37070717,10.1002/pro.4644,False,PMC10182728,None
N/A,37067644,10.1007/s12015-023-10536-y,False,None,None
N/A,37061215,10.1016/j.jare.2023.04.006,True,None,None
N/A,37060965,10.1016/j.micpath.2023.106099,True,None,None
N/A,37060729,10.1016/j.neurobiolaging.2023.02.013,True,PMC10198819,None
N/A,37059538,10.1016/j.carbpol.2023.120806,True,None,None
N/A,37056497,10.3389/fpls.2023.1080666,False,PMC10086151,None
N/A,37055722,10.1186/s12885-023-10743-3,False,PMC10100322,None
N/A,37055508,10.1038/s41598-023-33245-5,False,PMC10102118,None
N/A,37055386,10.1038/s41377-023-01133-2,False,PMC10102187,None
N/A,37054911,10.1016/j.jtos.2023.04.008,True,None,None
N/A,37054663,10.1016/j.apradiso.2023.110794,True,None,None
N/A,37051157,10.4174/astr.2023.104.4.214,False,PMC10083345,None
N/A,37049724,10.3390/molecules28072961,False,PMC10096156,None
N/A,37048543,10.3390/jcm12072459,False,PMC10095174,None
N/A,37043034,10.1245/s10434-023-13316-7,False,None,None
N/A,37043009,10.1007/s00403-023-02619-0,False,None,None
N/A,37038264,10.3904/kjim.2022.201,False,PMC10175872,None
N/A,37035160,10.3389/fonc.2023.1166320,False,PMC10073648,None
N/A,37034766,10.1101/2023.03.31.535020,False,PMC10081274,None
N/A,37033009,10.12786/bn.2023.16.e1,False,PMC10079481,None
N/A,37027986,10.1016/j.biopha.2023.114637,True,None,None
N/A,37025761,10.1016/j.heliyon.2023.e14803,True,PMC10070716,None
N/A,37020916,10.3389/fpsyg.2023.1113269,False,PMC10067627,None
N/A,37018649,10.1200/JCO.22.02582,False,None,None
N/A,37017978,10.1001/jamapsychiatry.2023.0393,False,PMC10077136,None
N/A,37015727,10.5213/inj.2346070.035,False,PMC10073001,None
N/A,37015299,10.1016/j.fct.2023.113758,True,None,None
N/A,37014396,10.1007/s00403-023-02604-7,False,None,None
N/A,37013976,10.1002/acn3.51774,False,PMC10270257,None
N/A,37013624,10.1186/s13287-023-03290-y,False,PMC10071711,None
